Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Distr/60/St+Go;0%;12.4880743026733;4.51084232330322;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Distr/70/Freeflow;0%;66.2593612670898;2.79392337799072;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Distr/70/St+Go;0%;14.3865222930908;4.69860315322876;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Rural;URB/Distr/80/Freeflow;0%;70.1143493652344;2.66583847999573;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Rural;URB/Distr/80/St+Go;0%;15.4780902862549;4.54540681838989;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/Freeflow;0%;30.1593742370605;2.60510396957397;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/St+Go;0%;9.62191581726074;4.82771301269531;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/Freeflow;0%;38.1118545532227;2.58907461166382;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/St+Go;0%;11.8271398544312;4.35985660552979;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/50/Freeflow;0%;41.6625213623047;2.76240658760071;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/50/St+Go;0%;12.4884147644043;4.5111231803894;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/60/Freeflow;0%;51.1625556945801;2.8562536239624;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Local/60/St+Go;0%;12.4883813858032;4.51083660125732;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/30/Freeflow;0%;28.9127178192139;2.69739985466003;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/30/St+Go;0%;9.62191581726074;4.82758188247681;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/40/Freeflow;0%;35.6250495910645;2.70641350746155;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/40/St+Go;0%;11.8271684646606;4.35913133621216;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/50/Freeflow;0%;40.676887512207;2.97345423698425;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;FC_MJ;Urban;URB/Access/50/St+Go;0%;12.4887113571167;4.51113414764404;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/80/Freeflow;0%;82.8160705566406;231.193710327148;ØGermany;42.481388092041;231.193710327148
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/80/St+Go;0%;15.4780797958374;381.8232421875;ØGermany;69.7737197875977;381.8232421875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/90/Freeflow;0%;92.8160400390625;255.16374206543;ØGermany;46.9308052062988;255.16374206543
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/90/St+Go;0%;17.9302635192871;352.470153808594;ØGermany;64.3445892333984;352.470153808594
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/100/Freeflow;0%;102.031257629395;279.417694091797;ØGermany;51.4295692443848;279.417694091797
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/100/St+Go;0%;17.9283580780029;352.456481933594;ØGermany;64.3420867919922;352.456481933594
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/110/Freeflow;0%;112.01815032959;315.790405273438;ØGermany;58.1700744628906;315.790405273438
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/110/St+Go;0%;17.9196529388428;352.512847900391;ØGermany;64.3524398803711;352.512847900391
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/120/Freeflow;0%;122.007881164551;359.305480957031;ØGermany;66.2310333251953;359.305480957031
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/120/St+Go;0%;17.9225578308105;352.555572509766;ØGermany;64.3602600097656;352.555572509766
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/130/Freeflow;0%;132.570816040039;412.244201660156;ØGermany;76.0305557250977;412.244201660156
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/130/St+Go;0%;17.9220657348633;352.722290039063;ØGermany;64.3908004760742;352.722290039063
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/>130/Freeflow;0%;141.685516357422;482.934356689453;ØGermany;89.1246643066406;482.934356689453
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/MW/>130/St+Go;0%;17.9254875183105;352.97412109375;ØGermany;64.4369354248047;352.97412109375
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/Semi-MW/90/Freeflow;0%;87.6464004516602;257.058258056641;ØGermany;47.2659187316895;257.058258056641
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/Semi-MW/90/St+Go;0%;17.9024257659912;352.535400390625;ØGermany;64.356575012207;352.535400390625
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/Semi-MW/110/Freeflow;0%;106.938217163086;311.924255371094;ØGermany;57.4506149291992;311.924255371094
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;RUR/Semi-MW/110/St+Go;0%;17.9314155578613;352.49951171875;ØGermany;64.349983215332;352.49951171875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Trunk/60/Freeflow;0%;62.0682144165039;209.55046081543;ØGermany;38.2091941833496;209.55046081543
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Trunk/60/St+Go;0%;13.2801914215088;395.621826171875;ØGermany;72.2799224853516;395.621826171875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/70/Freeflow;0%;71.1425094604492;245.386413574219;ØGermany;44.8288230895996;245.386413574219
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/70/St+Go;0%;14.3956022262573;394.425323486328;ØGermany;72.0432205200195;394.425323486328
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/80/Freeflow;0%;79.043327331543;234.986114501953;ØGermany;43.1693344116211;234.986114501953
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/80/St+Go;0%;15.4778861999512;381.668243408203;ØGermany;69.7453079223633;381.668243408203
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/90/Freeflow;0%;87.6464004516602;257.058258056641;ØGermany;47.2659187316895;257.058258056641
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/90/St+Go;0%;15.4739170074463;381.764739990234;ØGermany;69.7630081176758;381.764739990234
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/100/Freeflow;0%;96.2737426757813;272.546875;ØGermany;50.1507530212402;272.546875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/100/St+Go;0%;17.9287395477295;352.436798095703;ØGermany;64.338508605957;352.436798095703
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/110/Freeflow;0%;106.938217163086;311.924255371094;ØGermany;57.4506149291992;311.924255371094
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Trunk/110/St+Go;0%;17.9314155578613;352.49951171875;ØGermany;64.349983215332;352.49951171875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr/50/Freeflow;0%;48.9400329589844;200.153289794922;ØGermany;36.4517936706543;200.153289794922
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr/50/St+Go;0%;12.4883813858032;378.9306640625;ØGermany;69.1997985839844;378.9306640625
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr/60/Freeflow;0%;57.940242767334;205.18505859375;ØGermany;37.3981857299805;205.18505859375
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr/60/St+Go;0%;13.2792119979858;395.690307617188;ØGermany;72.2924499511719;395.690307617188
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/70/Freeflow;0%;66.9366455078125;217.066040039063;ØGermany;39.6086082458496;217.066040039063
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/70/St+Go;0%;14.3966884613037;394.425964355469;ØGermany;72.0433807373047;394.425964355469
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/80/Freeflow;0%;76.1415634155273;239.347412109375;ØGermany;43.7370986938477;239.347412109375
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/80/St+Go;0%;15.4780826568604;381.839172363281;ØGermany;69.7765808105469;381.839172363281
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/90/Freeflow;0%;85.0727157592773;258.127319335938;ØGermany;47.4575538635254;258.127319335938
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/90/St+Go;0%;15.4776735305786;381.843078613281;ØGermany;69.7773208618164;381.843078613281
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/100/Freeflow;0%;93.9829788208008;281.327087402344;ØGermany;51.7649383544922;281.327087402344
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr/100/St+Go;0%;17.9305019378662;352.512268066406;ØGermany;64.352294921875;352.512268066406
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr-sin./50/Freeflow;0%;43.2346115112305;227.998596191406;ØGermany;41.5816383361816;227.998596191406
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr-sin./50/St+Go;0%;12.4879169464111;379.016998291016;ØGermany;69.2155990600586;379.016998291016
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr-sin./60/Freeflow;0%;51.4263687133789;228.47900390625;ØGermany;41.6813812255859;228.47900390625
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Distr-sin./60/St+Go;0%;14.4219999313354;337.32861328125;ØGermany;61.5235214233398;337.32861328125
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./70/Freeflow;0%;60.3633804321289;236.724700927734;ØGermany;43.2231941223145;236.724700927734
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./70/St+Go;0%;14.4064531326294;337.616149902344;ØGermany;61.5760879516602;337.616149902344
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./80/Freeflow;0%;68.6301345825195;264.33154296875;ØGermany;48.3354225158691;264.33154296875
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./80/St+Go;0%;14.9243268966675;355.200561523438;ØGermany;64.8555068969727;355.200561523438
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./90/Freeflow;0%;76.7632141113281;273.236907958984;ØGermany;49.9985771179199;273.236907958984
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./90/St+Go;0%;14.925106048584;355.227142333984;ØGermany;64.8603515625;355.227142333984
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./100/Freeflow;0%;84.8824920654297;295.069915771484;ØGermany;54.0517311096191;295.069915771484
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Distr-sin./100/St+Go;0%;14.9105920791626;355.407958984375;ØGermany;64.893424987793;355.407958984375
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local/50/Freeflow;0%;46.5396270751953;236.609710693359;ØGermany;43.1698913574219;236.609710693359
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local/50/St+Go;0%;12.4879837036133;378.943084716797;ØGermany;69.2020492553711;378.943084716797
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local/60/Freeflow;0%;55.0820999145508;217.297546386719;ØGermany;39.6274604797363;217.297546386719
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local/60/St+Go;0%;13.2791929244995;395.679168701172;ØGermany;72.2904357910156;395.679168701172
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local/70/Freeflow;0%;63.6855659484863;225.48681640625;ØGermany;41.1573524475098;225.48681640625
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local/70/St+Go;0%;14.3968362808228;394.442108154297;ØGermany;72.0463333129883;394.442108154297
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local/80/Freeflow;0%;72.1792602539063;238.314666748047;ØGermany;43.5439224243164;238.314666748047
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local/80/St+Go;0%;15.4794368743896;381.824829101563;ØGermany;69.7740097045898;381.824829101563
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local-sin./50/Freeflow;0%;41.9177780151367;240.148376464844;ØGermany;43.8117408752441;240.148376464844
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local-sin./50/St+Go;0%;12.4882888793945;378.984008789063;ØGermany;69.2095489501953;378.984008789063
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local-sin./60/Freeflow;0%;48.7443313598633;261.498687744141;ØGermany;47.7520599365234;261.498687744141
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Local-sin./60/St+Go;0%;14.4224376678467;337.363067626953;ØGermany;61.5298156738281;337.363067626953
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local-sin./70/Freeflow;0%;57.368049621582;253.07160949707;ØGermany;46.2290802001953;253.07160949707
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local-sin./70/St+Go;0%;14.4223718643188;337.366333007813;ØGermany;61.5304374694824;337.366333007813
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local-sin./80/Freeflow;0%;65.217414855957;269.677673339844;ØGermany;49.3164596557617;269.677673339844
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;RUR/Local-sin./80/St+Go;0%;14.9253749847412;355.244232177734;ØGermany;64.8634948730469;355.244232177734
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/30/Freeflow;0%;33.6933746337891;229.442810058594;ØGermany;41.6226615905762;229.442810058594
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/30/St+Go;0%;9.62191581726074;405.431274414063;ØGermany;74.1056671142578;405.431274414063
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/40/Freeflow;0%;38.4412994384766;244.413940429688;ØGermany;44.5945358276367;244.413940429688
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/40/St+Go;0%;11.8271837234497;366.410919189453;ØGermany;66.903564453125;366.410919189453
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/50/Freeflow;0%;43.898509979248;228.116241455078;ØGermany;41.6016654968262;228.116241455078
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;RUR/Access/50/St+Go;0%;12.4877109527588;378.909454345703;ØGermany;69.195930480957;378.909454345703
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./80/Freeflow;0%;79.0336074829102;229.148651123047;ØGermany;41.8655967712402;229.148651123047
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./80/St+Go;0%;15.4780769348145;381.799468994141;ØGermany;69.7693786621094;381.799468994141
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./90/Freeflow;0%;88.4335327148438;248.120758056641;ØGermany;45.6231536865234;248.120758056641
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./90/St+Go;0%;17.9299621582031;352.432739257813;ØGermany;64.3377532958984;352.432739257813
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./100/Freeflow;0%;96.9333648681641;270.292907714844;ØGermany;49.7389793395996;270.292907714844
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./100/St+Go;0%;17.9299468994141;352.463287353516;ØGermany;64.3433456420898;352.463287353516
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./110/Freeflow;0%;106.439308166504;306.257781982422;ØGermany;56.4000968933105;306.257781982422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./110/St+Go;0%;17.9306030273438;352.434692382813;ØGermany;64.3381195068359;352.434692382813
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./120/Freeflow;0%;115.933570861816;343.495208740234;ØGermany;63.296272277832;343.495208740234
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./120/St+Go;0%;17.9234027862549;352.526947021484;ØGermany;64.3550109863281;352.526947021484
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./130/Freeflow;0%;125.998153686523;388.704071044922;ØGermany;71.676383972168;388.704071044922
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./130/St+Go;0%;17.9180278778076;352.609649658203;ØGermany;64.3701705932617;352.609649658203
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/60/Freeflow;0%;62.7336387634277;201.38117980957;ØGermany;36.7057914733887;201.38117980957
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/60/St+Go;0%;13.2792501449585;395.590789794922;ØGermany;72.2742614746094;395.590789794922
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/70/Freeflow;0%;69.4336471557617;212.117980957031;ØGermany;38.6999893188477;212.117980957031
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/70/St+Go;0%;14.3968229293823;394.224578857422;ØGermany;72.0065002441406;394.224578857422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/80/Freeflow;0%;79.0336074829102;229.148651123047;ØGermany;41.8655967712402;229.148651123047
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/80/St+Go;0%;15.4780769348145;381.799468994141;ØGermany;69.7693786621094;381.799468994141
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/90/Freeflow;0%;88.4335327148438;248.120758056641;ØGermany;45.6231536865234;248.120758056641
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/90/St+Go;0%;17.9299621582031;352.432739257813;ØGermany;64.3377532958984;352.432739257813
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/100/Freeflow;0%;96.9333648681641;270.292907714844;ØGermany;49.7389793395996;270.292907714844
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/100/St+Go;0%;17.9299468994141;352.463287353516;ØGermany;64.3433456420898;352.463287353516
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/110/Freeflow;0%;106.439308166504;306.257781982422;ØGermany;56.4000968933105;306.257781982422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/MW-City/110/St+Go;0%;17.9306030273438;352.434692382813;ØGermany;64.3381195068359;352.434692382813
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.8186798095703;235.496231079102;ØGermany;43.0133934020996;235.496231079102
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-Nat./70/St+Go;0%;14.3968229293823;394.488067626953;ØGermany;72.0547485351563;394.488067626953
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.3812866210938;242.373962402344;ØGermany;44.2979888916016;242.373962402344
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./80/St+Go;0%;15.4780807495117;381.777313232422;ØGermany;69.7652587890625;381.777313232422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.3270111083984;252.343704223633;ØGermany;46.3989601135254;252.343704223633
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./90/St+Go;0%;15.4743194580078;381.726623535156;ØGermany;69.7560119628906;381.726623535156
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./100/Freeflow;0%;95.1805725097656;272.352844238281;ØGermany;50.109245300293;272.352844238281
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./100/St+Go;0%;17.9182815551758;352.482482910156;ØGermany;64.3468780517578;352.482482910156
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.029708862305;292.345672607422;ØGermany;53.8256645202637;292.345672607422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-Nat./110/St+Go;0%;17.9266338348389;352.501556396484;ØGermany;64.3503723144531;352.501556396484
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/50/Freeflow;0%;49.3581237792969;230.090667724609;ØGermany;41.9782257080078;230.090667724609
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/50/St+Go;0%;12.4883232116699;378.961090087891;ØGermany;69.2053756713867;378.961090087891
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/60/Freeflow;0%;57.1676788330078;237.698669433594;ØGermany;43.4068756103516;237.698669433594
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/60/St+Go;0%;12.4883794784546;378.946868896484;ØGermany;69.202766418457;378.946868896484
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/70/Freeflow;0%;65.8186798095703;235.496231079102;ØGermany;43.0133934020996;235.496231079102
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/70/St+Go;0%;14.3968229293823;394.488067626953;ØGermany;72.0547485351563;394.488067626953
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/80/Freeflow;0%;74.3812866210938;242.373962402344;ØGermany;44.2979888916016;242.373962402344
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/80/St+Go;0%;15.4780807495117;381.777313232422;ØGermany;69.7652587890625;381.777313232422
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/90/Freeflow;0%;86.3270111083984;252.343704223633;ØGermany;46.3989601135254;252.343704223633
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/90/St+Go;0%;15.4743194580078;381.726623535156;ØGermany;69.7560119628906;381.726623535156
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Distr/30/Freeflow;0%;31.0437259674072;214.966659545898;ØGermany;39.1528587341309;214.966659545898
hot_avr_WTT_all_road_type[4.2.2];LCV;2020;REF D HB42;CO2e;Urban;URB/Distr/30/St+Go;0%;9.62191581726074;405.370513916016;ØGermany;74.0945129394531;405.370513916016
